Key,English,Simplified_Chinese
UI_INVENTORY_UNLOCK,Unmark Favorite,取消收藏
UI_APP_EXTRABAG_TIP,Opens a second view of your inventory.,打开背包第二视图。
UI_INVENTORY_TAB_ALL,All,所有
UI_INVENTORY_TAB_GENERAL,General,通用
UI_INVENTORY_TAB_PET,Pet,宠物
UI_INVENTORY_TAB_CLOTH,Cloth,衣服
UI_INVENTORY_TAB_QUEST,Quest,任务
UI_INVENTORY_DROP,Drop,掉落
UI_INVENTORY_DELETE_BTN,Delete,删除
UI_INVENTORY_ACTION_USE,Use,使用
UI_INVENTORY_ACTION_EQUIP,Equip,装备
UI_TOOLTIP_UNSELLABLE,Cannot be sold to NPC.,无法出售给NPC。
UI_UPGRADE_PROB,Success: #b%s#nb,成功: #b%s#nb
UI_OPTION_ADVANCEDSHADERS,Advanced Shaders,高级着色器
UI_OPTION_BLOOM,Bloom,泛光
UI_OPTION_DOF,Depth of Field,景深
UI_OPTION_SSAO,SSAO,SSAO
UI_OPTION_VLIGHT,Volumetric Light,Volumetric Light
UI_OPTION_WATERQUALITY,Water Quality,水质
UI_OPTION_WATERQUALITY_TIP,Changes reflection quality and resolution.,改变反射质量和分辨率。
UI_OPTION_BLOOMQUALITY,Bloom Quality,泛光质量
UI_OPTION_BLOOMQUALITY_TIP,Changes blur size and intensity of the bloom.,改变泛光强度。
UI_OPTION_COLORBLIND,Colorblind Mode,色盲模式
UI_OPTION_COLORBLIND_TIP,Changes the colorblind filter mode.,Changes the colorblind filter mode.
UI_OPTION_CAMERAFOCUS,Camera Focus,镜头锁定
UI_OPTION_CAMERAFOCUSINFO,Toggles the automatic camera zoom and focus when interacting with objects and NPCs.,与对象或 NPC 交互时镜头自动缩放和对焦。
UI_MESSAGE_TIME,%s Ago,%s 之前
UI_MESSAGE_CLEAR,Clear messages,清除信息
UI_INSTANTMSG_TITLE_TIP,Manage your Messages,管理你的消息
UI_CHARINFO_PARAM_BEFORE,#b[Before Stat Changes]#nb,#b[改变状态前]#nb
UI_CHARINFO_PARAM_AFTER,#b[After Stat Changes]#nb,#b[改变状态后]#nb
UI_CHARINFO_PARAM_BASE,From Stats:,来自属性：
UI_CHARINFO_PARAM_CUSTOM,From Buffs and Equipment:,来自增益效果和装备：
UI_WORLD_COMBO,COMBO,连击
UI_BOUNTYINPUT_TITLE,Register Bounty,登记赏金
UI_BOUNTYINPUT_HEADER,"Are you sure you want to register a bounty? (It will be visible in the bounty list, min. reward %s Penya)","你确定登记赏金吗？ (它将出现在赏金列表中, 最低赏金 %s 金币)"
UI_BOUNTYINPUT_CONFIRM,Are you sure you want to register a #b%s Penya#nb bounty on #b%s#nb? This cannot be undone.,你确定要登记一个 #b%s 金币#nb 的赏金 #b%s#nb? 这是无法撤销的。
UI_BOUNTYINPUT_REGISTER,Register,登记
UI_BOUNTYINPUT_FEE,+ %s%% Fee,+ %s%% 费用
UI_BOUNTYINPUT_TOTAL,%s Penya,%s 金币
UI_BOUNTYINPUT_LABEL_NAME,Bounty,赏金
UI_BOUNTYINPUT_LABEL_DURATION,Duration,持续时间
UI_BOUNTYINPUT_LABEL_REWARD,Reward,Reward
UI_BOUNTYINPUT_LABEL_TOTAL,Total,总共
UI_BOUNTYINPUT_LABEL_COMMENT,Comment,评论
UI_BOUNTYLIST_TITLE,Bounty List,悬赏列表
UI_BOUNTYLIST_HEADER_NAME,Name,名字
UI_BOUNTYLIST_HEADER_LEVEL,Level,等级
UI_BOUNTYLIST_HEADER_REWARD,Reward,奖励
UI_BOUNTYLIST_HEADER_TIMELEFT,Time left,剩余时间
UI_BOUNTYLIST_HEADER_COMMENT,Comment,评论
UI_BOUNTYPOS_TITLE,Bounty Position,目标位置
UI_BOUNTYPOS_FEE,Are you sure you want to pay %s Penya to see %s's position?,你确定要付给 %s 金币来查看 %s的位置吗?
UI_APP_GACHA_TIP,Displays the Gacha Menu.,显示扭蛋菜单。
UI_GACHA_TITLE,Gacha,扭蛋
UI_GACHA_OPEN,Open,打开
UI_GACHA_QUANTITY_MAX,Max,最大
UI_GACHA_RESET,Reset,重置
UI_GACHA_DESC_EMPTY,"Drag and drop an item pack, a gift box, a gacha box or an housing pack in the item slot.","Drag and drop an item pack, a gift box, a gacha box or an housing pack in the item slot."
UI_GACHA_DESC_ITEMPACK,When opening the package you will receive #ball#nb items listed below. You can open several packages in a row.,当打开包裹后，您将收到下列物品#b全部#nb的物品。您可以连续打开多个包裹。
UI_GACHA_DESC_GIFTBOX,When opening the box you will receive #bone#nb of the items listed below according to the probabilities. You can open several boxes in a row.,当打开礼盒后，根据物品相应的概率，您将收到下列物品中的#b一个#nb。你可以连续打开多个盒子。
UI_GACHA_DESC_GACHA,When opening the gacha you will receive #bone#nb of the items listed below. Once an item has been received it is removed from the gacha. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to get #ball#nb the items listed below. The gacha is then reinitialized.,打开扭蛋时，您将收到下列物品中的#b一个#nb。一旦收到物品，它就会从扭蛋中移除。你可以连续打开多个扭蛋。如果你开了足够多的扭蛋，你就可以得到下面列出的所有物品。然后重新初始化扭蛋的物品。
UI_GACHA_DESC_RESET,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.,如果您愿意，您也可以从 %d 个开始#b 自愿重置盲盒#nb。
UI_GACHA_DESC_RESET_MAX,"If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d.","If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d."
UI_GACHA_DESC_GLOBAL,When opening the gacha you will receive #bone#nb of the items listed below. Once an item has been received it is removed from the gacha. You can open several gachas in a row. This box is shared between #ball the players#nb and the last one to open it gets the item below. The gacha is then reinitialized.,打开扭蛋时，您将收到下列物品中的#b一个#nb。一旦收到物品，它就会从扭蛋中移除。你可以连续打开多个扭蛋。此扭蛋由#b全服玩家#nb共享，最后一个打开此扭蛋的人将获得下面的物品。然后重新初始化扭蛋。
UI_GACHA_DESC_INFO,For more information please check our General Sales Conditions in the Cash Shop.,有关更多信息，请查看现金商店的通用销售条款。
UI_GACHA_LASTITEM,Last item,最后一项物品
UI_GACHA_PREVIEW,PREVIEW,预览
UI_GACHA_SOLDOUT,Sold out,清空
UI_WELCOME_MSG,Welcome to the world of		\nFlyff Online!,欢迎来到		\n飞飞世界！
UI_WELCOME_BTN,Let's go!,出发吧！
UI_TUTORIAL_MSG,Do you want the tutorial?,Do you want the tutorial?
UI_TOOLTIP_DST_INCOMINGDMG,Incoming Damage,承受伤害
UI_TOOLTIP_DST_DMGOFFLOADING,Damage Redirection,伤害转移
UI_TOOLTIP_DST_INCOMINGHEALING,Incoming Healing,承受治疗
UI_TOOLTIP_ELEMENT,Element: %s,元素属性: %s
UI_APP_BOT_TIP,Bot Simulation,机器人模拟
UI_TOOLTIP_DST_EXP,Monster Exp,怪物经验
UI_TOOLTIP_DST_ITEM_DROPRATE,Item Drop Rate,物品掉率
UI_TOOLTIP_DST_AUTO_RECOVERY_FP,Auto Attack FP Recovery,自动攻击FP回复
UI_TOOLTIP_DST_AUTOHP,HP Recovery %d%% Below %d%%,HP恢复 %d%% 低于 %d%%
UI_OPTION_MYNAME,My Name,我的名字
UI_OPTION_OTHERNAME,Others Name,其他玩家名称
UI_OPTION_NPCNAME,NPCs Name,NPC名称
UI_TOOLTIP_DST_RECOVERY_EXP,Exp Lost,经验损失
UI_GUILD_NAME_COLOR,Guild Name Color,公会名称颜色
UI_TOOLTIP_DST_SPIRIT_STRIKE,Spirit Strike,神圣攻击
UI_TOOLTIP_DST_STEAL_FP_DMG,Steal FP,吸取FP
UI_OPTION_PROVISIONAL_HP,HP Bar Damage History,血量伤害显示
UI_TOOLTIP_DST_SKILL_AWAKE,%s Damage+%d%%,%s 造成伤害+%d%%
UI_LEVELDOWN_CANCEL_TITLE,Remove Level Reduction,取消缩减
UI_MSGBOX_CONFIRM,Confirm,确认
UI_CHANGECHAR_TITLE,Change Character,切换角色
UI_CHANGECHAR_MSG,Select character and channel:,选择角色和频道：
UI_CHARINFO_EXPRATE,Exp Rate,经验倍率
UI_CHARINFO_EXPRATE_TIP,Your personal Exp rate. Does not include server and event rates.,这是你个人的经验倍率。不包括服务器和活动的倍率。
UI_TOOLTIP_ITEM_BINDING,Binding,绑定
UI_TOOLTIP_ITEM_BINDING_DESC,This material makes the target item Soul-Bound.,该材料会使目标物品被灵魂绑定。
UI_BINDING_NOTICE,#cffff0000This operation will bind the item to your character. You can cancel with a Scroll of Unbinding.#nc,#cffff0000这一步将你的物品与角色绑定。 你可以使用解除卷轴来取消这一操作。#nc
UI_BINDING_MESSAGE,This item is now bound to your character.,这一物品现在与你的角色绑定。
UI_TOOLTIP_ITEM_BOUND,[Soul-Bound],[灵魂绑定]
UI_TOOLTIP_ITEM_BOUND_DESC,Can be unbound.,可以解绑。
UI_BINDING_TITLE,Binding,绑定
UI_BINDING_CONFIRM,Do you want to continue?,你想要继续吗？
UI_UNBINDING_TITLE,Unbinding,解绑
UI_UNBINDING_MSG_TITLE,Confirm Unbinding,确认解绑
UI_UNBINDING_MSG,Do you confirm the removal of #ball item improvements#nb to unbind the item?,您是否确认移除#b的所有的物品强化#nb以解除物品的绑定？
UI_UNBINDING_LABEL,Place an item in the slot below:,在下面的槽中放置一件物品：
UI_ELEMENT_CHANGE_SLOT,Place an item here to change it's elemental attribute.,在这里放置一个物品来改变它的元素属性。
UI_ELEMENT_CHANGE_TIP,Change to %s Element,更改为 %s 元素属性
UI_EXPSTOP_RELOAD,Reload,重载
UI_EXPSTOP_BTN,Lock Exp,锁定经验值
UI_EXPSTOP_BTN_TIP,Stop gaining experience from killed monsters. You still get experience from quests.,停止从杀死的怪物中获得经验，但你仍然可以从任务中获得经验。
UI_EXPSTOP_RELOAD_TITLE,Exp Lock Reload,重新加载经验锁
UI_EXPSTOP_RELOAD_MSG,"You can stop gaining experience, the price is #b%d Penya#nb per monster killed to reload the gauge. How many monsters do you want to kill?",你可以停止获得经验，但代价是每杀死一个怪物需要花费#b%d金币#nb，并且会更新经验锁定条。你想杀死多少怪物而不会获得经验呢？
UI_EXPSTOP_RELOAD_LABEL,Monsters:,怪物：
UI_EXPSTOP_RELOAD_CONFIRM,Will you pay %s Penya to reload the Exp Lock gauge?,你是否愿意支付 %s 金币来重新加载经验锁定条？
UI_ARENA_RANKING_TITLE,Arena Ranking,竞技场排名
UI_ARENA_RANKING_NAME,Name,名称
UI_ARENA_RANKING_LEVEL,Level,等级
UI_ARENA_RANKING_JOB,Job,职业
UI_ARENA_RANKING_KILLS,Kills,击杀
UI_ARENA_RANKING_DEATHS,Deaths,死亡
UI_ARENA_RANKING_RATIO,Ratio,比率
UI_ARENA_RANKING_DIFF,Difference,区别
UI_ARENA_RANKING_PERFECT,Perfect,完美
UI_ARENA_RANKING_LASTUPDATE,Last update:,上一次更新：
UI_ARENA_RANKING_RANK,Your rank:,你的排名:
UI_ARENA_RANKING_NORANK,not ranked,未上榜
UI_ARENA_REWARD_TITLE,Arena Reward,竞技场的奖励
UI_ARENA_REWARD_DESCHDR,Description,描述
UI_ARENA_REWARD_DESC,Fight other players in the arena and win in order to move up in the ranking.\nThe ranking will reset each week and the players at the top will earn rewards.,在竞技场上与其他玩家对决并获胜以提高排名。\n排名每周进行重置，排名靠前的玩家将获得奖励。
UI_ARENA_REWARD_PRIZEHDR,Prize Details,奖品详情
UI_ARENA_REWARD_RESETHDR,Next reset,下一次重置
UI_PARTY_MINLEVEL,Min Level,最小等级
UI_PARTY_MINLEVEL_TIP,Minimum party member level required to receive experience.,能获得经验的剧团成员的最低要求等级。
UI_PARTY_MINLEVEL_VAL_M,%d #i(Affected by master player)#ni,%d #i(受大师进阶玩家影响)#ni
UI_PARTY_EXPBONUS,Exp Bonus,经验奖励
UI_PARTY_EXPBONUS_TIP,"Experience Bonus that you get with the Party. Active members are those who participate in the current combat. Contribution includes attacking, healing and tanking.",你在剧团内获得的经验奖励。活跃成员是指那些参与当前战斗的成员。贡献包括输出、治疗和承伤。
UI_PARTY_EXPBONUS_ACTIVE,x Active,x 活跃人数
UI_TOOLTIP_BLESSING_WARNING,Blessed items cannot be dropped or traded.,受祝福的物品不能被丢弃或交易。
UI_TOOLTIP_BLESSING,Goddess Blessing,女神的祝福
UI_OPTION_ONECLICKATTACK,Single Click to Attack,单击攻击
UI_GEM_CREATE,Extract,提取
UI_COMBATPOWER_RANKING_TITLE,Combat Power Ranking,战斗力排行榜
UI_ACHIEVEMENT_REMAINING,Remaining: %d / %d,剩余:%d/%d
UI_ACHIEVEMENT_SOLDOUT,Sold out,清空
UI_SHININGDICE_UPGRADE,Power Dice 4/6/12,精炼骰子 4/6/12
UI_SHININGDICE_PIERCING,Power Dice 8/10,精炼骰子 8/10
UI_CRAFTPETCANDY_MAT,Harvested Berry,收获的浆果
UI_CRAFTPETCANDY_CANDY,Pet Candy,宠物糖果
UI_SHININGDICE_BINDING,#cffff0000The resulting Shining Power Dice will be Binding as well.#nc,#CFFFF0000产生的闪亮精炼骰子也将绑定.#nc
UI_TOOLTIP_DURATION,Duration:,持续时间:
UI_TOOLTIP_DURATION_ONLINE,(Online),(在线计时)
UI_TOOLTIP_DURATION_OFFLINE,(Offline counted),(离线计时)
UI_TOOLTIP_DURATION_EQUIP,(After first use),(第一次使用后)
UI_TOOLTIP_DURATION_VENDOR,Shop Time:,商店时间:
UI_TOOLTIP_VISUAL_CLOAK,Can be worn over another cloak.,可以装备在另一件披风上。
UI_MESSAGE_ADMINCLIENT,Only Game Masters can login. Please use the public client to play.,只有游戏管理人员才能登录。请使用公共客户端进行游玩。
UI_CONVERTWEAP_WEAPON,Weapon,武器
UI_CONVERTWEAP_WEAPON_TIP,Place a General Weapon in the window to upgrade it to a Unique Weapon.,在窗口中放置一个普通武器以将其升级为一个史诗武器。
UI_CONVERTWEAP_DICE,Shining Power Dice,闪亮精炼骰子
UI_CONVERTWEAP_DICE_TIP,You need to use a Shining Power Dice.,你需要使用一个闪亮精炼骰子。
UI_CONVERTWEAP_GEM,Jewel,宝石
UI_CONVERTWEAP_GEM_TIP,Please use the correct Jewels.,请使用正确的宝石。
UI_TRANSMUTE_TITLE,Wardrobe,衣橱
UI_TRANSMUTE_DESTROY,"This procedure will make your item account-linked, only removable with a Revert Transmutation Scroll. Are you sure you want to continue?",此过程将使您的物品账号绑定，只能通过外观复原卷轴移除。你确定要继续吗？
UI_TRANSMUTE_PRIMARY,Primary Item,初级物品
UI_TRANSMUTE_HEADER,You have #b%d#nb Wardrobe items.,你有 #b%d#nb 件衣橱物品。
UI_TRANSMUTE_INFO,Add more items to your wardrobe by using \na #bScroll of Transmutation#nb on an item.,在物品上使用一张#b外观转换卷轴#nb\n为你的衣橱添加更多物品。
UI_TRANSMUTE_OUTPUT,Output,输出
UI_TRANSMUTE_PRIMARY_TIP,Place an item to add a visual transmutation to.,放置该物品以添加一个视觉变幻。
UI_TRANSMUTE_SACRIFICE_TIP,Place an item to sacrifice for the appearance.,放置该物品以牺牲外观。
UI_TELEPORT_BTN,Let's go!,传送
UI_TELEPORT_WHERE,Where do you want to go?,你想去哪？
UI_CASHSHOP_BONUS,Bonus,奖励
UI_CASHSHOP_TOTAL,Total,全部
UI_CASHSHOP_FRAME_TITLE,Top-Up,充值
UI_CASHSHOP_MINIMIZE,Minimize,最小化
UI_GACHA_DESC_SELECT,Please select which item you want to receive and then press Open. You can only receive #bone item#nb.,请选择你想要获取的物品，然后点击开启。您只能收到#b一个物品#nb。
UI_CASHSHOP_CASHBACK_DESC,#b[Server Group Purchase Event]#nb\nYou will get back a % of the fCoins spent on this product depending on how many products have been purchased on this server during the event period! Check our website for more information.,#b[服务器团购活动]#nb\n根据活动期间在该服务器上购买的物品数量，您将获得在该物品上花费的钻石的百分比返利！查看我们的网站了解更多信息。
UI_CASHSHOP_CASHBACK_CURRENT,Server Purchases: %d = #b%d%% fCoins Back#nb,服务器购买：%d=#b%d%%飞飞币返利#nb
UI_CASHSHOP_CASHBACK_STEP,%d purchases: %d%% fCoins Back,%d 购买：%d%% 飞飞币返利
UI_TOOLTIP_DST_BLEED_POISON_RESIST,Bleed & Poison Resist,流血&中毒抵抗
UI_COMBATPOWER_RANKING_PRIZE,Highest ranked players per job will receive exclusive prizes! Check our website for more information.,每个职业排名最高的玩家将获得独家奖励！查看我们的网站了解更多信息。
UI_GIANTHUNT_RANKING_TITLE,Giant Hunt Ranking,BOSS击杀排名
UI_GIANTHUNT_RANKING_PRIZE,Highest ranked players will receive exclusive prizes! Check our website for more information.\n\nYour hunting point: #b%d#nb,排名最高的玩家将获得独家奖品！ 查看我们的网站了解更多信息。\n\n你的击杀点数：#b%d#nb
UI_GIANTHUNT_RANKING_POS,(Top %d%%),(Top %d%%)
UI_GIANT_HUNT_POINT,Hunting point,击杀点数
UI_PURCHASE_EVENT_DESC,Receive rewards after spending specific #bfCoins#nb amount goals in the Cash Shop! Amount and rewards are counted per character.,在现金商店中花费特定的#b钻石#nb 金额目标即可获得奖励！数量和奖励按每个角色计算。
UI_PURCHASE_EVENT_TIME,End of the Event Period:,活动结束时间
UI_CASHSHOP_CURRENCY,fCoins,飞飞币
UI_PURCHASE_EVENT_MEMBERS,Guild Members,公会成员
UI_PURCHASE_EVENT_COMPLETED,This purchase event has been completed!,这项购物活动已经完成！
UI_PURCHASE_EVENT_GUILD,#bAll Guild Members#nb receive rewards after some members spent specific #bfCoins#nb amount goals in the Cash Shop!,#b所有公会成员#nb 同公会的成员在现金商店中花费特定的#b钻石#nb 金额目标后获得奖励！
UI_TOOLTIP_NEW_UPGRADE_EFFECT,This weapon has alternative upgrade effects.,该武器有新版特效效果。
UI_CAPTCHA_TITLE,Challenge,反作弊系统
UI_CAPTCHA_DESC,Please complete the following captcha. We use challenges to provide a fair game to all our players by preventing bots and cheats.,请填写以下验证码。我们利用反作弊系统为所有玩家提供公平的游戏，防止机器人和作弊行为。
UI_OTP_TITLE,Two Factor Auth,双重身份认证
UI_OTP_MSG,Please enter the 6-digits code from your Two Factor Auth App.,请输入你的双重身份认证APP上的6位数字代码。
UI_OTP_CODE,Code:,代码:
UI_CHARINFO_LINK,Link Account,关联账号
UI_KEEPTIMEEQUIP_CONFIRM,The item will be limited in time after the first use and cannot be traded anymore. Do you confirm?,该物品首次使用后会开始计入时间限制，无法再交易。确认吗？
UI_TOOLTIP_PICKUPSPEED,Loot Speed:,拾取速度:
UI_LINKACCOUNT,You will lose your character if you clear your cookies. Register now to always access your character and unlock all game features?,如果您清除 cookie，您将失去您的角色。是否立即注册以始终访问您的角色并解锁所有游戏功能？
UI_TOOLTIP_EXPIRED,This item has expired.,该物品已过期。
UI_CHAT_NOTALK,Mute,禁言
UI_CHAT_TALK,Unmute,解除禁言
UI_CHAT_IGNORE,Ignore,屏蔽
UI_CHAT_UNIGNORE,Unignore,解除屏蔽
UI_SELECTSERVER_US,America,美洲
UI_SELECTSERVER_EU,Europe,欧洲
UI_SELECTSERVER_ASIA,Asia,亚洲
UI_SELECTSERVER_LABEL,Select your Server and Channel:,选择你的服务器和频道
UI_GUILDBANK_BAGS,Bags,背包
UI_GUILDBANK_BAGS_TIP,Use Guild Extra Bags to expand the Guild Bank.,使用公会背包来扩大公会仓库的容量。
UI_UPGRADECARD_UNSAFE,Without Scroll of EProtect you will lose the item in case of failure.,如果没有使用卡片防爆卷轴，您将在失败的情况下丢失所使用的卡片。
UI_WORLD_LOCK,Locked,上锁
UI_WORLD_UNLOCK,Unlocked,解锁
UI_GUILD_LASTSEEN,Last Seen:,最近登录：
UI_PET_STAT,Stat,属性
UI_PET_STAT_NONE,None,无
UI_PET_ENERGY,Energy,能量
UI_PET_REROLL_CONFIRM,#bThe pet in the window will be destroyed.#nb Do you want to continue?,#b窗口中的宠物将会消失。#nb 你想要继续吗？
UI_PET_TIER,Tier,等级
UI_PET_USE_SKILL,Grace,祝福
UI_PET_SKILL_TOOLTIP,Use your pet's grace skill. Consumes energy and depletes the progress bar. There is a draggable key in the Motion window.,使用宠物的祝福技能。消耗能量并减少进度条，动作窗口中有一个可拖动的快捷键。
UI_PET_RESTAT_TITLE,Pet Reroll,Pet Reroll
UI_PET_RESTAT_BUTTON,Reroll,Reroll
UI_PET_RESTAT_DISCARD,Discard,Discard
UI_PET_RESTAT_KEEP,Keep,Keep
UI_PET_RESTAT_CONFIRM_REROLL,Are you sure you want to reroll this tier? The resulting level could be higher or lower than the current level.,Are you sure you want to reroll this tier? The resulting level could be higher or lower than the current level.
UI_PET_RESTAT_CONFIRM_DISCARD,Are you sure you want to discard this result?,Are you sure you want to discard this result?
UI_PET_RESTAT_CONFIRM_KEEP,Are you sure you want to keep this result?,Are you sure you want to keep this result?
UI_TOOLTIP_DST_BLOCK_PENETRATE,Block Penetration,格挡穿透
UI_ITEM_USE_CANDY,How many Pet Candies do you want to use?,你想使用多少个宠物糖果呢？
UI_NAMEMISSING_TITLE,Name Missing,名字找不到
UI_NAMEMISSING_MSG,Please enter a name for your character.,请为您的角色输入一个名字。
UI_ACCEPTTERMS,I accept the terms.,我接受此条款。
UI_ACCEPTTERMS_READ,Read,已阅
UI_ACCEPTTERMS_TITLE,Accept Terms,接受条款
UI_ACCEPTTERMS_MSG,Please accept the Terms and Conditions.,请接受条款和条件。
UI_APP_BATTLEPASS_TIP,Displays the Battle Pass Menu.,显示战斗通行证菜单。
UI_BATTLEPASS_REWARD,Reward,奖励
UI_BATTLEPASS_MISSION,Mission,任务
UI_BATTLEPASS_DAILY,Daily,每日
UI_BATTLEPASS_WEEKLY,Weekly,每周
UI_BATTLEPASS_SEASON,Season,赛季
UI_BATTLEPASS_MISSION_KILLMONSTER,Hunt Monsters Lv.%s+,击杀怪物 Lv.%s+
UI_BATTLEPASS_MISSION_KILLMONSTER2,Hunt %s,猎杀 %s
UI_BATTLEPASS_MISSION_KILLGIANT,Hunt Giant or Violet Monster Lv.%s+,猎杀巨型或堕落的怪物 Lv.%s+
UI_BATTLEPASS_MISSION_CHEER,Cheer a Player,鼓励一位玩家
UI_BATTLEPASS_MISSION_COLLECT,Collect on a Catcher Monster,在灵兽怪物身上收集
UI_BATTLEPASS_MISSION_LOGIN,Login Today,今日登录
UI_BATTLEPASS_MISSION_KILLSUPER,Hunt Boss Monster,猎杀boss怪物
UI_BATTLEPASS_MISSION_SPENDGOLD,Spend Penya,花费金币
UI_BATTLEPASS_MISSION_SAFETYSMELT,Try Safe Upgrade,尝试安全精炼
UI_BATTLEPASS_MISSION_GUILDCOMBAT,Join Guild Siege,参加公会战
UI_BATTLEPASS_MISSION_DUEL,Do a Duel,进行对战
UI_BATTLEPASS_MISSION_GUILDWAR,Do a Guild Duel,进行公会对战
UI_BATTLEPASS_MISSION_ARENA,Kill or Die in the Arena,在竞技场里击杀或死亡
UI_BATTLEPASS_MISSION_HARVEST,Harvest Berries,采集浆果
UI_BATTLEPASS_MISSION_RAISEPET,Raise Pet to %s,把宠物提升到 %s
UI_BATTLEPASS_POINTS,Points,点数
UI_BATTLEPASS_PASSGRADE,Pass Grade,通行证等级
UI_BATTLEPASS_INFO,End of the %s season: #b%s#nb (Server Time)\nPoints limit for this week: #b%d / %d#nb\n#iPoints earned through the Season missions are not included in the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d#ni,第%s赛季结束: #b%s#nb（服务器时间）\n本周点数上限: #b%d / %d#nb\n#i通过赛季任务获得的点数不包括在每周上限内。#ni\n#i达到等级%d后其中一些奖励会有所提升。#ni
UI_BATTLEPASS_PURCHASE,Purchase Extended Pass,购买通行证扩展包
UI_BATTLEPASS_CLAIM,Claim Rewards,领取奖励
UI_BATTLEPASS_TIP_BASICREWARDS,Basic rewards for everyone!,每个人的基本奖励！
UI_BATTLEPASS_TIP_PAIDREWARDS,Additional rewards available with the Extended Battle Pass!,战斗通行证扩展包可提供额外的奖励！
UI_BATTLEPASS_COMPLETED,Congratulations for completing the Battle Pass!,恭喜您完成了战斗通行证！
UI_GUILDCOMBAT80_CANCEL_TITLE,Lv80 GS - Cancel Application,Lv80公会战 - 取消申请
