Key,English,French
UI_REPORT_MESSAGE_LABEL,Message,Envoyer un message
UI_REPORT_SEND,Send,Envoyer
UI_REPORT_REASON0,Botting,Utilisation de bots ou de scripts
UI_REPORT_REASON1,Real money transfer,Transaction en argent réel
UI_REPORT_REASON2,Cheating / hacking,Triche / hack
UI_REPORT_REASON3,Bad behavior,Mauvais comportement
UI_REPORT_REASON4,Insults,Insultes
UI_REPORT_CONFIRM,Are you sure you want to report %s?\n\nAbuse of this feature may result in your account being banned.,Voulez-vous vraiment signaler %s ?\n\nAbuser de cette fonction peut entraîner la suspension de votre compte.
UI_APP_ACHIEVEMENTS_TIP,Displays the Achievements Menu.,Affiche le Menu des Succès.
UI_ACHIEVEMENTS_TITLE,Achievements,Succès
UI_ACHIEVEMENTS_GENERAL_TAB,General,Général
UI_ACHIEVEMENTS_MONSTERS_TAB,Monsters,Monstres
UI_ACHIEVEMENTS_CONSUMABLES_TAB,Consumables,Consommables
UI_ACHIEVEMENTS_TITLES_TAB,Titles & Badges,Titres & Badges
UI_ACHIEVEMENTS_EVENTS_TAB,Events,Évènements
UI_ACHIEVEMENTS_PLAYTIME_TAB,Play time,Temps de jeu
UI_ACHIEVEMENTS_CONNECTION_SERIES_TAB,Login Streak,Connexions consécutives
UI_ACHIEVEMENTS_TOTAL_CONNECTION_TAB,Login Rewards,Connexions totales
UI_ACHIEVEMENTS_DESCRIPTION,Description,Description
UI_ACHIEVEMENTS_DESCRIPTION_BINDS,This achievement is bound to your account.,Ce succès est lié à votre compte.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETMONSTERS,Monster(s) to kill: %s.,Monstre(s) à tuer : %s.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETITEMS,Item(s) to use: %s.,Objet(s) à utiliser : %s.
UI_ACHIEVEMENTS_REWARD,Reward List,Récompenses
UI_ACHIEVEMENTS_REWARD_TITLE,Title: #b%s#nb,Titre : #b%s#nb
UI_ACHIEVEMENTS_REWARD_LEVEL,Level %d,Niveau %d
UI_ACHIEVEMENTS_REWARD_CLAIMED,Claimed,Déjà reçu
UI_ACHIEVEMENTS_REWARD_GOLD,Penya:,Penyas :
UI_ACHIEVEMENTS_REWARD_ITEM,Item(s): %s,- Objet(s) : %s
UI_ACHIEVEMENTS_REWARD_ATK,Attack rate on target(s): %d%%,- Taux d'attaque sur cible(s) : %d%%
UI_ACHIEVEMENTS_PROGRESSION,Progression,Progression
UI_ACHIEVEMENTS_CARD_LEVEL,Level %d,Niveau %d
UI_ACHIEVEMENTS_CARD_BONUS,Attack +%s%%,Attaque +%s%%
UI_ACHIEVEMENTS_NOTITLE,No Title,Aucun
UI_ACHIEVEMENTS_NOTITLE_DESCRIPTION,Do not show any title.,Ne pas afficher de titre.
UI_ACHIEVEMENTS_PVPTITLE,PVP Title,Titre JcJ
UI_ACHIEVEMENTS_PVPTITLE_CURRENT,"(Currently ""%s"")","(Actuellement ""%s"")"
UI_ACHIEVEMENTS_PVPTITLE_DESCRIPTION,Show your current PVP title.,Afficher votre titre JcJ actuel.
UI_ACHIEVEMENTS_TITLES_SELECT,Select,Sélectionner
UI_ACHIEVEMENTS_TITLES_FROM,From,De
UI_ACHIEVEMENTS_CLAIMBTN,Claim,Recevoir
UI_ACHIEVEMENTS_CLAIMTIP,Receive your rewards!,Recevoir vos récompenses !
UI_ACHIEVEMENTS_CLAIMTIP_RAND,Spin the wheel! Will you be lucky today?,Faites tourner la roue ! La chance vous sourira-t'elle aujourd'hui ?
UI_ACHIEVEMENTS_AVAILABLE,Available,Disponible
UI_ACHIEVEMENTS_COMPLETED,This achievement has been completed!,Ce succès a été achevé !
UI_TOOLTIP_PARTY_LEVEL,Required Party Level: %d,Niveau de groupe requis : %d
UI_TOOLTIP_PARTY_POINTS,Required Points: %d,Points de groupe requis : %d
UI_PARTY_PERMANENT_CONFIRM,Members of your party will no longer be ejected automatically when they are offline. If you create or join another party it will have no effect on the new party. Do you confirm the use?,"Les membres de votre groupe ne seront plus expulsés automatiquement lorsqu'ils sont hors ligne. Si vous créez ou rejoignez un nouveau groupe, cet effet ne fonctionnera pas sur le nouveau groupe. Voulez-vous continuer ?"
UI_PARTY_PERMANENT,Permanent Party,Groupe permanent
UI_SEARCHPARTY_TITLE,Search Party,Rech. groupe
UI_SEARCHGUILD_TITLE,Search Guild,Rech. guilde
UI_GROUPSEARCH,Search,Rechercher
UI_TOOLTIP_TRANSMUTE,Transmutation:,Transmutation :
UI_TOOLTIP_RARITY,Rarity:,Rareté :
UI_TOOLTIP_RARITY_NORMAL,Common,Commun
UI_TOOLTIP_RARITY_RARE,Uncommon,Peu commun
UI_TOOLTIP_RARITY_STRONG,Rare,Rare
UI_TOOLTIP_RARITY_UNIQUE,Unique,Unique
UI_TOOLTIP_RARITY_VERYRARE,Very Rare,Très rare
UI_TOOLTIP_RARITY_ULTIMATE,Ultimate,Ultime
UI_WORLD_CASTING,Casting,Incant.
UI_WORLD_HARVESTING,Harvesting,Récolte
UI_WORLD_OPENING,Opening,Ouverture
UI_WORLD_CHARGING,Charging,En chargement
UI_NAVIGATOR_LOCALTIME,Local Time,Heure locale :
UI_NAVIGATOR_SERVERTIME,Server Time,Heure du serveur :
UI_NAVIGATOR_MADRIGALTIME,Madrigal Time,Heure de Madrigal
UI_UPGRADESAFE_STOP,Stop,Arrêter
UI_UPGRADESAFE_RESET,Reset,R. A. Z.
UI_UPGRADESAFE_MATERIAL_NORMAL,Power Dice,Dés de puissance
UI_UPGRADESAFE_MATERIAL_ULTIMATE,Sun Stone,Orichalque
UI_UPGRADESAFE_MATERIAL_ELEMENT,Card,Carte
UI_UPGRADESAFE_COST,#b%s#nb per attempt,#b%s#nb par tentative
UI_UPGRADESAFE_TARGET_PIERCING,Piercing Goal,Perçage visé
UI_UPGRADESAFE_TARGET,Upgrade Goal,Niveau visé
UI_UPGRADESAFE_CURRENT_PIERCING,~Piercings~,Perçage actuel
UI_UPGRADESAFE_CURRENT,~Current Value~,Niveau actuel
UI_SEARCHGROUP_MODE_NO,Not findable,Non listé
UI_SEARCHGROUP_MODE_CONFIRM,Leader approval,Sur acceptation
UI_SEARCHGROUP_MODE_FREE,Join freely,Ouvert à tous
UI_GROUPSEARCH_REFRESH,Refresh,Rafraîchir
UI_GROUPSEARCH_FILTER,Filter:,Filtrer :
UI_GROUPSEARCH_SORT,Sort:,Trier :
UI_GROUPSEARCH_PARTYNAME,Party Name,Nom de groupe
UI_GROUPSEARCH_GUILDNAME,Guild Name,Nom
UI_GROUPSEARCH_LEADER,Leader,Chef
UI_GROUPSEARCH_MASTER,Master,Maître
UI_GROUPSEARCH_LEVEL,Level,Niveau
UI_GROUPSEARCH_MEMBERS,Members,Membres
UI_GROUPSEARCH_BUFFS,Buffs,Buffs
UI_GROUPSEARCH_LEADERLEVEL,Leader Level,Niv. du leader
UI_GROUPSEARCH_LEADERNAME,Leader Name,Nom du leader :
UI_GROUPSEARCH_MASTERLEVEL,Master Level,Nom du maître :
UI_GROUPSEARCH_MASTERNAME,Master Name,Chef
UI_GROUPSEARCH_ALL,All,Tous
UI_GROUPSEARCH_FRIENDS,Friend Leaders,Leaders amis
UI_GROUPSEARCH_STRANGERS,Stranger Leaders,Leaders inconnus
UI_GROUPSEARCH_MASTERFRIENDS,Friend Masters,Maîtres amis
UI_GROUPSEARCH_MASTERSTRANGERS,Stranger Masters,Maîtres inconnus
UI_GROUPSEARCH_JOIN,Join,Rejoindre
UI_GROUPSEARCH_LEADERAPPROVAL,Your request must be approved by the Leader,Votre demande doit être approuvée par le Leader.
UI_GROUPSEARCH_MASTERAPPROVAL,Your request must be approved by the Master,Votre demande doit être approuvée par le Maître.
UI_PARTY_JOINQUESTION,%s wants to join your party. Do you accept?,%s veut rejoindre votre groupe. Accepter ?
UI_GUILD_SEARCHNOTICE,Search Notice,Recherche
UI_GUILD_SEARCHNOTICE_TIP,Setup the notice in Guild Search.,Choisir le message à afficher dans la recherche de guilde.
UI_DAMAGEMETER_RESET,Reset Damage Statistics,Réinitialiser le tableau de dégâts
UI_DAMAGEMETER_TITLE,Damage Stats %d/%d,Tableau de dégâts %d/%d
UI_TOOLTIP_SKILL_NOFLY,Flying: No,Vol : Non
UI_DAMAGEMETER_TOGGLE,Show/hide Damage Statistics,Afficher/masquer le tableau de dégâts
UI_SHOP_QUICK_SELL,Quick Sell,Vente rapide
UI_SHOP_QUICK_SELL_TIP,Quickly sell a category of items.,Vendre rapidement tous les objets d'une catégorie.
UI_SHOP_BUY_BACK,Buy Back,Rachat
UI_SHOP_BUY_BACK_TIP,Purchase back items that you recently sold by mistake.,Racheter des objets récemment vendus par accident.
UI_SHOP_QUICK_SELL_CONFIRM,Sell,Vendre
UI_SHOP_QUICK_SELL_TOTAL,Total:,Total :
UI_SHOP_QUICK_SELL_UNCOMMON,Uncommon & Lower,Peu Commun et Inférieur
UI_SHOP_QUICK_SELL_RARE,Rare & Lower,Rare & inf.
UI_SHOP_QUICK_SELL_FOOD,Food,Aliments
UI_SHOP_QUICK_SELL_POTION,Potion,Potion
UI_SHOP_BACK_TITLE,Buy back item,Racheter l'obj.
UI_SHOP_BACK_CONFIRM,Do you want to purchase back the item for %s penya?,Voulez-vous racheter cet objet pour %s penya ?
UI_TOOLTIP_BOWRANGE,Bow Range,Portée de l'arc
UI_TOOLTIP_SKILLUP,Skill Damage,Dégât du sort
UI_TOOLTIP_SKILLUP_1V1,1v1 Skill Damage,Dégâts de compétences 1v1
UI_TOOLTIP_HEALUP,Healing,Soin
UI_TOOLTIP_SKILLRANGE,Skill Range,Portée de la compétence
UI_MAP_MENU,Menu,Menu
UI_MAP_MENU_TIP,Hide/Show the menu,Afficher/cacher le menu
UI_TOOLTIP_RESTOREUP,HP Restoration,Regain des PV
UI_OPTION_FRAMERATE,FPS,IPS
UI_OPTION_FRAMERATE_TIP,Frames Per Second,Images par Seconde
UI_OPTION_FRAMERATE_SYNC,VSync,V-Sync
UI_WORLD_FLY_EQUIP,Fly,Envol
UI_WORLD_FLY_UNEQUIP,Land,Atterrir
UI_WORLD_PARTY,Party x%d,Groupe x%d
UI_WORLD_BUFF,Buff x%d,Buff x%d
UI_QUESTGOAL_MOBILE,Quest,Quête
UI_INPUT_NUMBER,Input a number,Entrez un nombre
UI_SKILL_CLOSED,Closed,Fermé
UI_SKILL_POINT_COST,Point Cost,Coût
UI_SKILL_ADD_COMBO,Add to Combo,Ajouter au Combo
UI_SKILL_COMBO,Combo Bar,Barre de combos
UI_CASHSHOP_PENYA_ONLY,Penya Only,Penya uniq.
UI_CASHSHOP_PENYA,Penya,Penya
UI_CASHSHOP_PENYA_VIP,Penya (VIP),Penya (VIP)
UI_CASHSHOP_BINDS,This item #bcannot be traded or sold#nb.,Cet item #bne peut être vendu ou échangé#nb.
UI_CASHSHOP_VIRTUAL,This purchase is #bnot an item#nb.,Cet achat n'est #bpas un objet#nb.
UI_TOOLTIP_DST_CRITICAL_RESIST,Critical Resist,Résistance aux critiques
UI_TOOLTIP_DST_PVP_DMG_RATE,PvP Damage Reduction,Réduction des dégâts JcJ
UI_TOOLTIP_DST_PVE_DMG_RATE,PvE Damage Reduction,Réduction des dégâts jcE
UI_TOOLTIP_DST_DEFMAGIC_RATE,Magic Resistance,Résistance magique
UI_TOOLTIP_DST_PVP_DMG,PvP Damage,Dégâts JcJ
UI_TOOLTIP_DST_PVE_DMG,PvE Damage,Dégâts JcE
UI_TOOLTIP_DST_ASAL,Asalraalaikum Damage,Dégâts d’Asalraalaikum
UI_TOOLTIP_WALL_LIVES,Number of lives: %d,Vies restantes : %d
UI_BUFF_REMOVE_TITLE,Cancel Buff,Annuler le buff
UI_BUFF_REMOVE_QUESTION,Do you confirm the removal of the Buff #b%s#nb? It is not possible to undo this action.,Voulez vous vraiment annuler le buff #b%s#nb ? Cette action est irréversible.
UI_TOOLTIP_REFLEX_HIT,Reflected Damage: %d%% / %d%% (PVP),Renvois des dégâts : %d%% / %d%% (JcJ)
UI_TOOLTIP_CHANCESTUN_PVP,Stun Probability (PVP),Chance d'étourdir (JcJ)
UI_TOOLTIP_CHANCESTUN_PVE,Stun Probability (PVE),Chance d'étourdir (JcE)
UI_TOOLTIP_CHANCEPOISON,Poison Probability,Chance d'empoisonner
UI_TOOLTIP_CHANCESTEALHP,Steal HP Probability,Chance de vol de PV
UI_TOOLTIP_CHANCESTEALMP,Steal MP Probability,Probabilité de voler des MP
UI_TOOLTIP_CHANCESTEALFP,Steal FP Probability,Probabilité de voler des FP
UI_TOOLTIP_CHANCEBLEEDING,Bleeding Probability,Chance de saignement
UI_OPTION_PARTY_MEMBERS_HP,Party Members HP,PV des membres du groupe
UI_TOOLTIP_DOTTICK,DoT Tick: %s Seconds,Dégats sur la durée : %s secondes
UI_TOOLTIP_MAXHIT,Max Targets: %d,Cibles maximales : %d
UI_TOOLTIP_MAXHIT_PVP,Max Targets: %d / %d (PVP),Cibles maximales : %d / %d (JcJ)
UI_PRIVATE_SHOP_OK,Shop,Boutique
UI_PRIVATE_SHOP_OK_TIP,Open a Personal Shop,Boutique privée
UI_PRIVATE_SHOP_VENDOR,Vendor,Marchand
UI_PRIVATE_SHOP_VENDOR_TIP,Create a Vendor that will sell your items for you,Créer un Marchand qui vendra vos objets pour vous
UI_PRIVATE_SHOP_VENDOR_OPEN,Will you create a vendor?,Voulez-vous placer une boutique gérée ?
UI_PRIVATE_SHOP_VENDOR_SKIN,Vendor Shop Skin:,Apparence de la boutique :
UI_TIMEINFO_TITLE,Info,Info
UI_TIMEINFO_SERVER,Current Server,Serveur actuel
UI_TIMEINFO_TIME,Current Time,Heure actuelle
UI_TIMEINFO_CONNECTION,Connection Time,Heure de connexion
UI_TIMEINFO_SESSION,Session Duration,Durée de la session
UI_CHAT_TITLE,Chat,Discussion
UI_CHAT_FILTERS,Filters,Filtres
UI_CHAT_VIEW_LANGUAGES,View Languages,Voir les langues
UI_CHAT_YOUR_LANGUAGE,Your Language,Votre langue
UI_INVENTORY_CONVERT_SOULLINK,Convert soul link,Convertir un objet lié
UI_INVENTORY_PUTCHAT,Link in Chat,Envoyer dans le chat
UI_INVENTORY_LOCK,Mark Favorite,Ajouter aux favoris
UI_INVENTORY_UNLOCK,Unmark Favorite,Supprimer des favoris
UI_APP_EXTRABAG_TIP,Opens a second view of your inventory.,Ouvre une vue alternative de votre inventaire.
UI_INVENTORY_TAB_ALL,All,Max
UI_INVENTORY_TAB_GENERAL,General,Général
UI_INVENTORY_TAB_PET,Pet,Familier
UI_INVENTORY_TAB_CLOTH,Cloth,Tissu
UI_INVENTORY_TAB_QUEST,Quest,Quêtes
UI_INVENTORY_DROP,Drop,Déposer au sol
UI_INVENTORY_DELETE_BTN,Delete,Supprimer
UI_INVENTORY_ACTION_USE,Use,Utiliser
UI_INVENTORY_ACTION_EQUIP,Equip,Équiper
UI_TOOLTIP_UNSELLABLE,Cannot be sold to NPC.,Ne peut pas être vendu à un PNJ.
UI_UPGRADE_PROB,Success: #b%s#nb,Réussite: #b%s#nb
UI_OPTION_ADVANCEDSHADERS,Advanced Shaders,Shaders avancés
UI_OPTION_BLOOM,Bloom,Flou Lumineux
UI_OPTION_DOF,Depth of Field,Profondeur de Champ
UI_OPTION_SSAO,SSAO,SSAO
UI_OPTION_VLIGHT,Volumetric Light,Lumière volumétrique
UI_OPTION_WATERQUALITY,Water Quality,Qualité de l'Eau
UI_OPTION_WATERQUALITY_TIP,Changes reflection quality and resolution.,Change la qualité et résolution des reflets.
UI_OPTION_BLOOMQUALITY,Bloom Quality,Qualité du Flou Lumineux
UI_OPTION_BLOOMQUALITY_TIP,Changes blur size and intensity of the bloom.,Change la taille et l'intensité du flou lumineux.
UI_OPTION_COLORBLIND,Colorblind Mode,Mode Daltonien
UI_OPTION_COLORBLIND_TIP,Changes the colorblind filter mode.,Change le filtre couleurs pour daltoniens.
UI_OPTION_CAMERAFOCUS,Camera Focus,Focus de la Caméra
UI_OPTION_CAMERAFOCUSINFO,Toggles the automatic camera zoom and focus when interacting with objects and NPCs.,Active ou désactive le zoom automatique de la caméra lors d'une interaction avec un objet ou PNJ.
UI_MESSAGE_TIME,%s Ago,Il y a %s
UI_MESSAGE_CLEAR,Clear messages,Supprimer les messages
UI_INSTANTMSG_TITLE_TIP,Manage your Messages,Gérer vos messages
UI_CHARINFO_PARAM_BEFORE,#b[Before Stat Changes]#nb,#b[Anciennes statistiques]#nb
UI_CHARINFO_PARAM_AFTER,#b[After Stat Changes]#nb,#b[Après les changements de statistiques]#nb
UI_CHARINFO_PARAM_BASE,From Stats:,Des statistiques :
UI_CHARINFO_PARAM_CUSTOM,From Buffs and Equipment:,Des buffs et équipements :
UI_WORLD_COMBO,COMBO,COMBO
UI_BOUNTYINPUT_TITLE,Register Bounty,Ajouter une prime
UI_BOUNTYINPUT_HEADER,"Are you sure you want to register a bounty? (It will be visible in the bounty list, min. reward %s Penya)","Voulez-vous poster une prime ? (Celle-ci sera visible dans la liste des primes, récompense min. %s pénya)"
UI_BOUNTYINPUT_CONFIRM,Are you sure you want to register a #b%s Penya#nb bounty on #b%s#nb? This cannot be undone.,Voulez vous placer une prime de #b%s pénya#nb sur la tête de #b%s#nb ? Ceci ne peut être annulé.
UI_BOUNTYINPUT_REGISTER,Register,OK
UI_BOUNTYINPUT_FEE,+ %s%% Fee,+ %s%% de taxe
UI_BOUNTYINPUT_TOTAL,%s Penya,%s Penyas
UI_BOUNTYINPUT_LABEL_NAME,Bounty,Prime
UI_BOUNTYINPUT_LABEL_DURATION,Duration,Durabilité
UI_BOUNTYINPUT_LABEL_REWARD,Reward,Récompense
UI_BOUNTYINPUT_LABEL_TOTAL,Total,Total
UI_BOUNTYINPUT_LABEL_COMMENT,Comment,Commentaire
UI_BOUNTYLIST_TITLE,Bounty List,Liste des primes
UI_BOUNTYLIST_HEADER_NAME,Name,Nom
UI_BOUNTYLIST_HEADER_LEVEL,Level,Niveau
UI_BOUNTYLIST_HEADER_REWARD,Reward,Récompense
UI_BOUNTYLIST_HEADER_TIMELEFT,Time left,Temps restant
UI_BOUNTYLIST_HEADER_COMMENT,Comment,Commentaire
UI_BOUNTYPOS_TITLE,Bounty Position,Position de la prime
UI_BOUNTYPOS_FEE,Are you sure you want to pay %s Penya to see %s's position?,Voulez-vous payer %s Penyas pour voir la position de %s ?
UI_APP_GACHA_TIP,Displays the Gacha Menu.,Affiche le menu Gacha.
UI_GACHA_TITLE,Gacha,Gacha
UI_GACHA_OPEN,Open,Ouvrir
UI_GACHA_QUANTITY_MAX,Max,Max
UI_GACHA_RESET,Reset,R.A.Z.
UI_GACHA_DESC_EMPTY,"Drag and drop an item pack, a gift box, a gacha box or an housing pack in the item slot.","Faites glisser un pack d'objets, une boîte surprise ou une boîte gacha vers l'emplacement."
UI_GACHA_DESC_ITEMPACK,When opening the package you will receive #ball#nb items listed below. You can open several packages in a row.,"En ouvrant la boîte, vous obtiendrez #btous#b les items ci-dessous. Vous pouvez ouvrir plusieurs boîtes à la suite."
UI_GACHA_DESC_GIFTBOX,When opening the box you will receive #bone#nb of the items listed below according to the probabilities. You can open several boxes in a row.,"En ouvrant la boîte, vous obtiendrez #bun#b des items ci-dessous selon leur probabilité. Vous pouvez ouvrir plusieurs boîtes à la suite."
UI_GACHA_DESC_GACHA,When opening the gacha you will receive #bone#nb of the items listed below. Once an item has been received it is removed from the gacha. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to get #ball#nb the items listed below. The gacha is then reinitialized.,"En ouvrant la boîte, vous obtiendrez #bun#b des items ci-dessous. Une fois qu'un objet est obtenu, il est supprimé de la liste. Vous pouvez ouvrir plusieurs boîtes à la suite. En ouvrant suffisamment de boîtes, vous êtes #bassurés#b d'obtenir #btous#b les objets ci-dessous. La liste est ensuite remise à zéro."
UI_GACHA_DESC_RESET,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.,Vous pouvez également remettre le gacha à zéro #bvolontairement#b à partir de %d boîtes ouvertes.
UI_GACHA_DESC_RESET_MAX,"If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d.","Si vous le souhaitez, vous pouvez aussi #bréinitialiser volontairement le gacha#nb à partir de %d ouvertures, pour un temps maximum de %d."
UI_GACHA_DESC_GLOBAL,When opening the gacha you will receive #bone#nb of the items listed below. Once an item has been received it is removed from the gacha. You can open several gachas in a row. This box is shared between #ball the players#nb and the last one to open it gets the item below. The gacha is then reinitialized.,"En ouvrant la boîte, vous obtiendrez #bun#b des items ci-dessous. Une fois qu'un objet est obtenu, il est supprimé de la liste. Vous pouvez ouvrir plusieurs boîtes à la suite. Cette boîte est partagée entre #btous les joueurs#b et le dernier à l'ouvrir obtient l'objet ci-dessous. La liste est ensuite remise à zéro."
UI_GACHA_DESC_INFO,For more information please check our General Sales Conditions in the Cash Shop.,"Pour plus d'informations, consultez les Conditions Générales de Vente dans la Boutique Premium."
UI_GACHA_LASTITEM,Last item,Dernier objet
UI_GACHA_PREVIEW,PREVIEW,PRÉVIS.
UI_GACHA_SOLDOUT,Sold out,Épuisé
UI_WELCOME_MSG,Welcome to the world of		\nFlyff Online!,Bienvenue dans le monde de		\nFlyff !
UI_WELCOME_BTN,Let's go!,C'est parti !
UI_TUTORIAL_MSG,Do you want the tutorial?,Voulez-vous le tutoriel ?
UI_TOOLTIP_DST_INCOMINGDMG,Incoming Damage,Dégâts subis
UI_TOOLTIP_DST_DMGOFFLOADING,Damage Redirection,Renvoi des Dégâts
UI_TOOLTIP_DST_INCOMINGHEALING,Incoming Healing,Soins Reçus
UI_TOOLTIP_ELEMENT,Element: %s,Élément : %s
UI_APP_BOT_TIP,Bot Simulation,Simulation de Bot
UI_TOOLTIP_DST_EXP,Monster Exp,Exp de Monstre
UI_TOOLTIP_DST_ITEM_DROPRATE,Item Drop Rate,Taux de butin
UI_TOOLTIP_DST_AUTO_RECOVERY_FP,Auto Attack FP Recovery,Régénération de PF par attaque automatique
UI_TOOLTIP_DST_AUTOHP,HP Recovery %d%% Below %d%%,Régénération de %d%% PV en-dessous de %d%%
UI_OPTION_MYNAME,My Name,Mon nom
UI_OPTION_OTHERNAME,Others Name,Noms des autres
UI_OPTION_NPCNAME,NPCs Name,Noms des PNJs
UI_TOOLTIP_DST_RECOVERY_EXP,Exp Lost,Expérience perdue
UI_GUILD_NAME_COLOR,Guild Name Color,Couleur de nom de Guilde
UI_TOOLTIP_DST_SPIRIT_STRIKE,Spirit Strike,Frappe d'Esprit
UI_TOOLTIP_DST_STEAL_FP_DMG,Steal FP,Vol de PF
UI_OPTION_PROVISIONAL_HP,HP Bar Damage History,Dégâts de PV provisoires
UI_TOOLTIP_DST_SKILL_AWAKE,%s Damage+%d%%,%s Dégâts+%d%%
UI_LEVELDOWN_CANCEL_TITLE,Remove Level Reduction,Fermer la fenêtre de diminution de niveau
UI_MSGBOX_CONFIRM,Confirm,Valider
UI_CHANGECHAR_TITLE,Change Character,Changer de personnage
UI_CHANGECHAR_MSG,Select character and channel:,Veuillez choisir un personnage et un canal :
UI_CHARINFO_EXPRATE,Exp Rate,Taux d'Exp
UI_CHARINFO_EXPRATE_TIP,Your personal Exp rate. Does not include server and event rates.,Votre taux d'Exp personnel. N'inclut pas les taux de serveur ni d'évènement.
UI_TOOLTIP_ITEM_BINDING,Binding,Liant
UI_TOOLTIP_ITEM_BINDING_DESC,This material makes the target item Soul-Bound.,Ce matériau rend l'objet ciblé lié à votre personnage.
UI_BINDING_NOTICE,#cffff0000This operation will bind the item to your character. You can cancel with a Scroll of Unbinding.#nc,#cffff0000Cette action va lier l'objet à votre personnage. Ceci peut être annulé en utilisant un parchemin de Déliement.#nc
UI_BINDING_MESSAGE,This item is now bound to your character.,L'objet est désormais lié à votre personnage.
UI_TOOLTIP_ITEM_BOUND,[Soul-Bound],[Lié]
UI_TOOLTIP_ITEM_BOUND_DESC,Can be unbound.,Peut être délié.
UI_BINDING_TITLE,Binding,Liant
UI_BINDING_CONFIRM,Do you want to continue?,Voulez-vous continuer ?
UI_UNBINDING_TITLE,Unbinding,Délier
UI_UNBINDING_MSG_TITLE,Confirm Unbinding,Confirmer le Déliement
UI_UNBINDING_MSG,Do you confirm the removal of #ball item improvements#nb to unbind the item?,Confirmez-vous la suppression de #btoutes les améliorations d'objets#nb pour délier l'objet ?
UI_UNBINDING_LABEL,Place an item in the slot below:,Placez un objet dans l'emplacement ci-dessous :
UI_ELEMENT_CHANGE_SLOT,Place an item here to change it's elemental attribute.,Déposez ici l'objet dont vous souhaitez changer l'élément.
UI_ELEMENT_CHANGE_TIP,Change to %s Element,Changer vers l'Élément : %s
UI_EXPSTOP_RELOAD,Reload,Recharger
UI_EXPSTOP_BTN,Lock Exp,Verrouillage d'Exp
UI_EXPSTOP_BTN_TIP,Stop gaining experience from killed monsters. You still get experience from quests.,Vous empêche de gagner de l'expérience en tuant des monstres. Les quêtes peuvent toujours vous donner de l'expérience.
UI_EXPSTOP_RELOAD_TITLE,Exp Lock Reload,Recharger le verrouillage d'Exp
